,subject,number,exam,title,CRN,time,seats,location,instructor,foundation,division,area,connection,textbook,special_info,hidden_days
260,FR,"ClassNumber(num='FR-201 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=FR&crse_numb_in=201&crn_in=10110&seq_numb_in=A01')","ClassExam(letter='A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=A&course=FR-201 A01&term_code=201910&term_desc=Fall 2018&crn=10110')",French in Review I,10110,['M W F 8:30 AM - 9:20 AM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 10', avail='Seats Avail: 10', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Anderson, Kirk R.', link='https://wheatoncollege.edu/academics/faculty-directory/Kirk-Anderson/')]",FL,DVAH,ARHM,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=FR&course-1=201&section-1=A01,Prerequisite: FR 102 or placement test. Limited to 20. ,Monday Wednesday Friday 8:30  - 9:20 
261,FR,"ClassNumber(num='FR-201 A02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=FR&crse_numb_in=201&crn_in=10111&seq_numb_in=A02')","ClassExam(letter='B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=B&course=FR-201 A02&term_code=201910&term_desc=Fall 2018&crn=10111')",French in Review I,10111,['M W F 9:30 AM - 10:20 AM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 13', avail='Seats Avail: 7', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Anderson, Kirk R.', link='https://wheatoncollege.edu/academics/faculty-directory/Kirk-Anderson/')]",FL,DVAH,ARHM,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=FR&course-1=201&section-1=A02,Prerequisite: FR 102 or placement test. Limited to 20. ,Monday Wednesday Friday 9:30  - 10:20 
262,FR,"ClassNumber(num='FR-221 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=FR&crse_numb_in=221&crn_in=10112&seq_numb_in=A')","ClassExam(letter='B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=B&course=FR-221 A&term_code=201910&term_desc=Fall 2018&crn=10112')",Read & Converse I,10112,['M W F 9:30 AM - 10:20 AM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 11', avail='Seats Avail: 9', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Walsh, Jonathan D.', link='https://wheatoncollege.edu/academics/faculty-directory/jonathan-david-walsh/')]",FL,DVAH,ARHM,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=FR&course-1=221&section-1=A,Prerequisite: FR 202 or placement test. Limited to 20. ,Monday Wednesday Friday 9:30  - 10:20 
263,FR,"ClassNumber(num='FR-245 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=FR&crse_numb_in=245&crn_in=10113&seq_numb_in=A')","ClassExam(letter='D', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=D&course=FR-245 A&term_code=201910&term_desc=Fall 2018&crn=10113')",Contemporary France,10113,['M W F 11:30 AM - 12:20 PM'],"SeatInfo(max='Max Enroll: 999', taken='Seats Taken: 15', avail='Seats Avail: 984', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Walsh, Jonathan D.', link='https://wheatoncollege.edu/academics/faculty-directory/jonathan-david-walsh/')]",FL,DVAH,ARHM,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=FR&course-1=245&section-1=A,"Intended for students who have studied French for three or four years in secondary school, whose placement scores indicate comparable preparation, or who have completed FR 222 or above. ",Monday Wednesday Friday 11:30  - 12:20 
264,FR,"ClassNumber(num='FR-329 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=FR&crse_numb_in=329&crn_in=10496&seq_numb_in=A')","ClassExam(letter='N', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=N&course=FR-329 A&term_code=201910&term_desc=Fall 2018&crn=10496')",Chanson from Roland to Rap,10496,['T R 11:00 AM - 12:20 PM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 5', avail='Seats Avail: 15', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Anderson, Kirk R.', link='https://wheatoncollege.edu/academics/faculty-directory/Kirk-Anderson/')]",FL,DVAH,ARHM,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=FR&course-1=329&section-1=A,Prerequisites: One French course above FR 222 or Permission of Instructor. Taught in French. Limited to 20. ,Tuesday Thursday 11:00  - 12:20 
265,FR,"ClassNumber(num='FR-399 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=FR&crse_numb_in=399&crn_in=10520&seq_numb_in=A01')","ClassExam(letter='J', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J&course=FR-399 A01&term_code=201910&term_desc=Fall 2018&crn=10520')",Independent Study,10520,['TBA'],"SeatInfo(max='Max Enroll: 1', taken='Seats Taken: 1', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Walsh, Jonathan D.', link='https://wheatoncollege.edu/academics/faculty-directory/jonathan-david-walsh/')]",,,ARHM,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=FR&course-1=399&section-1=A01,,
266,GER,"ClassNumber(num='GER-101 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=GER&crse_numb_in=101&crn_in=10115&seq_numb_in=A01')","ClassExam(letter='B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=B&course=GER-101 A01&term_code=201910&term_desc=Fall 2018&crn=10115')",Elementary German,10115,['M W F 9:30 AM - 10:20 AM'],"SeatInfo(max='Max Enroll: 24', taken='Seats Taken: 12', avail='Seats Avail: 12', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Bohn Case, Laura', link='https://wheatoncollege.edu/academics/faculty-directory/laura-bohn/')]",FL,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=GER&course-1=101&section-1=A01,Plus One Additional Hour TBA.  Limited to 24. ,Monday Wednesday Friday 9:30  - 10:20 
267,GER,"ClassNumber(num='GER-101 A02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=GER&crse_numb_in=101&crn_in=10116&seq_numb_in=A02')","ClassExam(letter='D', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=D&course=GER-101 A02&term_code=201910&term_desc=Fall 2018&crn=10116')",Elementary German,10116,['M W F 11:30 AM - 12:20 PM'],"SeatInfo(max='Max Enroll: 24', taken='Seats Taken: 16', avail='Seats Avail: 8', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Bohn Case, Laura', link='https://wheatoncollege.edu/academics/faculty-directory/laura-bohn/')]",FL,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=GER&course-1=101&section-1=A02,Plus One Additional Hour TBA.  Limited to 24. ,Monday Wednesday Friday 11:30  - 12:20 
268,GER,"ClassNumber(num='GER-201 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=GER&crse_numb_in=201&crn_in=10117&seq_numb_in=A')","ClassExam(letter='C', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=C&course=GER-201 A&term_code=201910&term_desc=Fall 2018&crn=10117')",Intermediate German,10117,['M W F 10:30 AM - 11:20 AM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 7', avail='Seats Avail: 13', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Lee, Tessa C.', link='https://wheatoncollege.edu/academics/faculty-directory/Tessa-Lee/')]",FL,,ARHM,"[ClassConx(num='2007', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=CONX&crse_numb_in=20007&crn_in=&seq_numb_in=')]",https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=GER&course-1=201&section-1=A,Prerequisite: GER 102 or departmental placement.  Plus One Additional Hour TBA. Limited to 20. ,Monday Wednesday Friday 10:30  - 11:20 
269,GER,"ClassNumber(num='GER-240 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=GER&crse_numb_in=240&crn_in=10118&seq_numb_in=A')","ClassExam(letter='H', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=H&course=GER-240 A&term_code=201910&term_desc=Fall 2018&crn=10118')",Advanced German,10118,['M W 12:30 PM - 1:50 PM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 4', avail='Seats Avail: 16', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Lee, Tessa C.', link='https://wheatoncollege.edu/academics/faculty-directory/Tessa-Lee/')]",FL,DVAH,ARHM,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=GER&course-1=240&section-1=A,Prerequisite: GER 202 or departmental placement.  Limited to 20. ,Monday Wednesday 12:30  - 1:50 
270,GER,"ClassNumber(num='GER-299 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=GER&crse_numb_in=299&crn_in=10560&seq_numb_in=A01')","ClassExam(letter='J', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=J&course=GER-299 A01&term_code=201910&term_desc=Fall 2018&crn=10560')",Independent Study,10560,['TBA'],"SeatInfo(max='Max Enroll: 2', taken='Seats Taken: 2', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Lee, Tessa C.', link='https://wheatoncollege.edu/academics/faculty-directory/Tessa-Lee/')]",,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=GER&course-1=299&section-1=A01,,
271,GER,"ClassNumber(num='GER-380 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=GER&crse_numb_in=380&crn_in=10327&seq_numb_in=A')","ClassExam(letter='K', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=K&course=GER-380 A&term_code=201910&term_desc=Fall 2018&crn=10327')",Identity/Difference in Ger Cul,10327,['M W 2:00 PM - 3:20 PM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 6', avail='Seats Avail: 14', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Lee, Tessa C.', link='https://wheatoncollege.edu/academics/faculty-directory/Tessa-Lee/')]",BW,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=GER&course-1=380&section-1=A,Limited to 20. ,Monday Wednesday 2:00  - 3:20 
272,GK,"ClassNumber(num='GK-101 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=GK&crse_numb_in=101&crn_in=10092&seq_numb_in=A')","ClassExam(letter='C', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=C&course=GK-101 A&term_code=201910&term_desc=Fall 2018&crn=10092')",Elementary Greek,10092,['M W F 10:30 AM - 11:20 AM'],"SeatInfo(max='Max Enroll: 24', taken='Seats Taken: 7', avail='Seats Avail: 17', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Evans, Nancy A.', link='https://wheatoncollege.edu/academics/faculty-directory/Nancy-Evans/')]",FL,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=GK&course-1=101&section-1=A,One hour lab TBA. 15 seats reserved for First Year Students. Limited to 24. ,Monday Wednesday Friday 10:30  - 11:20 
273,GK,"ClassNumber(num='GK-213 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=GK&crse_numb_in=213&crn_in=10093&seq_numb_in=A')","ClassExam(letter='N', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=N&course=GK-213 A&term_code=201910&term_desc=Fall 2018&crn=10093')",Theologia: Rel & Phil Inquiry,10093,['T R 11:00 AM - 12:20 PM'],"SeatInfo(max='Max Enroll: 999', taken='Seats Taken: 7', avail='Seats Avail: 992', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Evans, Nancy A.', link='https://wheatoncollege.edu/academics/faculty-directory/Nancy-Evans/')]",FL,DVAH,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=GK&course-1=213&section-1=A,,Tuesday Thursday 11:00  - 12:20 
274,GK,"ClassNumber(num='GK-313 A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=GK&crse_numb_in=313&crn_in=10094&seq_numb_in=A')","ClassExam(letter='N', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=N&course=GK-313 A&term_code=201910&term_desc=Fall 2018&crn=10094')",Theologia: Rel & Phil Inquiry,10094,['T R 11:00 AM - 12:20 PM'],"SeatInfo(max='Max Enroll: 999', taken='Seats Taken: 3', avail='Seats Avail: 996', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Evans, Nancy A.', link='https://wheatoncollege.edu/academics/faculty-directory/Nancy-Evans/')]",,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=GK&course-1=313&section-1=A,,Tuesday Thursday 11:00  - 12:20 
275,HISP,"ClassNumber(num='HISP-101 A01', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=HISP&crse_numb_in=101&crn_in=10283&seq_numb_in=A01')","ClassExam(letter='A', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=A&course=HISP-101 A01&term_code=201910&term_desc=Fall 2018&crn=10283')",Introductory Spanish,10283,['M W F 8:30 AM - 9:20 AM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 20', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Shaw, Walter W.', link='https://wheatoncollege.edu/academics/faculty-directory/Walter-Shaw/')]",FL,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=HISP&course-1=101&section-1=A01,Limited to 20. ,Monday Wednesday Friday 8:30  - 9:20 
276,HISP,"ClassNumber(num='HISP-101 A02', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=HISP&crse_numb_in=101&crn_in=10284&seq_numb_in=A02')","ClassExam(letter='B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=B&course=HISP-101 A02&term_code=201910&term_desc=Fall 2018&crn=10284')",Introductory Spanish,10284,['M W F 9:30 AM - 10:20 AM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 20', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Watson, George A.', link='https://wheatoncollege.edu/academics/faculty-directory/')]",FL,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=HISP&course-1=101&section-1=A02,Limited to 20. ,Monday Wednesday Friday 9:30  - 10:20 
277,HISP,"ClassNumber(num='HISP-101 A03', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=HISP&crse_numb_in=101&crn_in=10285&seq_numb_in=A03')","ClassExam(letter='B', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=B&course=HISP-101 A03&term_code=201910&term_desc=Fall 2018&crn=10285')",Introductory Spanish,10285,['M W F 9:30 AM - 10:20 AM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 20', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Ioannou, Vasileios', link='https://wheatoncollege.edu/academics/faculty-directory/Vasileios-Ioannou/')]",FL,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=HISP&course-1=101&section-1=A03,Limited to 20. ,Monday Wednesday Friday 9:30  - 10:20 
278,HISP,"ClassNumber(num='HISP-101 A04', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=HISP&crse_numb_in=101&crn_in=10286&seq_numb_in=A04')","ClassExam(letter='C', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=C&course=HISP-101 A04&term_code=201910&term_desc=Fall 2018&crn=10286')",Introductory Spanish,10286,['M W F 10:30 AM - 11:20 AM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 20', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Ioannou, Vasileios', link='https://wheatoncollege.edu/academics/faculty-directory/Vasileios-Ioannou/')]",FL,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=HISP&course-1=101&section-1=A04,Limited to 20. ,Monday Wednesday Friday 10:30  - 11:20 
279,HISP,"ClassNumber(num='HISP-101 A05', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=HISP&crse_numb_in=101&crn_in=10287&seq_numb_in=A05')","ClassExam(letter='C', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=C&course=HISP-101 A05&term_code=201910&term_desc=Fall 2018&crn=10287')",Introductory Spanish,10287,['M W F 10:30 AM - 11:20 AM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 20', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Shaw, Walter W.', link='https://wheatoncollege.edu/academics/faculty-directory/Walter-Shaw/')]",FL,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=HISP&course-1=101&section-1=A05,Limited to 20. ,Monday Wednesday Friday 10:30  - 11:20 
280,HISP,"ClassNumber(num='HISP-101 A06', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=HISP&crse_numb_in=101&crn_in=10288&seq_numb_in=A06')","ClassExam(letter='D', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=D&course=HISP-101 A06&term_code=201910&term_desc=Fall 2018&crn=10288')",Introductory Spanish,10288,['M W F 11:30 AM - 12:20 PM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 20', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Shaw, Walter W.', link='https://wheatoncollege.edu/academics/faculty-directory/Walter-Shaw/')]",FL,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=HISP&course-1=101&section-1=A06,Limited to 20. ,Monday Wednesday Friday 11:30  - 12:20 
281,HISP,"ClassNumber(num='HISP-101 A07', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_ViewCourseDescription?term_in=201910&subj_code_in=HISP&crse_numb_in=101&crn_in=10289&seq_numb_in=A07')","ClassExam(letter='D', link='https://weblprod1.wheatonma.edu/PROD/bzcrschd.P_DispExamInfo?exam_code=D&course=HISP-101 A07&term_code=201910&term_desc=Fall 2018&crn=10289')",Introductory Spanish,10289,['M W F 11:30 AM - 12:20 PM'],"SeatInfo(max='Max Enroll: 20', taken='Seats Taken: 20', avail='Seats Avail: 0', wait_list='Wait List: 0')",['Location info TBA'],"[ClassInstructor(name='Medina, Hector', link='https://wheatoncollege.edu/academics/faculty-directory/Hector-Medina/')]",FL,,,[],https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=525&term_id-1=Fall+2018&div-1=&dept-1=HISP&course-1=101&section-1=A07,Limited to 20. ,Monday Wednesday Friday 11:30  - 12:20 
